domain,split,stem,source_image,source_label,dest_image,dest_label,image_sha256,label_sha256,instances
eo,val,day_eo_day_eo_main_s1_frame_8680,..\datasets\indraeye_seg\eo\images\val\day_eo_day_eo_main_s1_frame_8680.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_day_eo_main_s1_frame_8680.txt,data\raw\indraeye_seg\eo\images\val\day_eo_day_eo_main_s1_frame_8680.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_day_eo_main_s1_frame_8680.txt,7566cad1fda58eeecb84401705d88a191b1489d311fa30e4b81314e2862aec88,7b278f06785a51ab13a0ceb53e9d610463e55c4eeba8b39a70c3ed65bf1ba670,9
eo,val,day_eo_day_eo_main_s1_frame_8995,..\datasets\indraeye_seg\eo\images\val\day_eo_day_eo_main_s1_frame_8995.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_day_eo_main_s1_frame_8995.txt,data\raw\indraeye_seg\eo\images\val\day_eo_day_eo_main_s1_frame_8995.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_day_eo_main_s1_frame_8995.txt,900a101ff89839f5b227fb0a668199e27de330210e0a97ed0b536c6dda68b265,aaacd499535b863c3135437b642f185ce94389f4b49bca7716393d4b74aab104,5
eo,val,day_eo_frame_0070,..\datasets\indraeye_seg\eo\images\val\day_eo_frame_0070.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_frame_0070.txt,data\raw\indraeye_seg\eo\images\val\day_eo_frame_0070.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_frame_0070.txt,630cb3ce3e03e48d57c1d6ce4c00b2c262874e1865b9576ebbcdf01a2abbaf91,6324eda54aa61f92f80bf948db2791bbbf3d511b1aa8be18c7bad66dbd7c8f8e,25
eo,val,day_eo_frame_0770,..\datasets\indraeye_seg\eo\images\val\day_eo_frame_0770.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_frame_0770.txt,data\raw\indraeye_seg\eo\images\val\day_eo_frame_0770.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_frame_0770.txt,8702f72769abb294926cfa86e2cadbd2617136ba4470e1f914ea58b666807137,a0d4528d850bf657005c98b6338f02cd5841937d849b5639db6d514ffe702c88,35
eo,val,day_eo_frame_2170,..\datasets\indraeye_seg\eo\images\val\day_eo_frame_2170.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_frame_2170.txt,data\raw\indraeye_seg\eo\images\val\day_eo_frame_2170.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_frame_2170.txt,c0283c36ed80aea9a48d06fb3c7e9c5d8d5f4d544b30961b2fe6e646625a87b0,2348e9ec0e96580e63af67abcf28d6c3df99e69a0f1c74c698684d745ff407b0,24
eo,val,day_eo_frame_3570,..\datasets\indraeye_seg\eo\images\val\day_eo_frame_3570.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_frame_3570.txt,data\raw\indraeye_seg\eo\images\val\day_eo_frame_3570.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_frame_3570.txt,05de67d040d04610fcc32e3700e518e48b535c036e20dd29ca76a6258ba60218,15c1a706bf2e30208237109ffe5a7b98e1d3182c3daeec0861d74a17de1f8c85,35
eo,val,day_eo_hebbal_03052024_frame_11270,..\datasets\indraeye_seg\eo\images\val\day_eo_hebbal_03052024_frame_11270.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_hebbal_03052024_frame_11270.txt,data\raw\indraeye_seg\eo\images\val\day_eo_hebbal_03052024_frame_11270.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_hebbal_03052024_frame_11270.txt,2eb60dbe388373dc4a284378440cf72066e946e9525ccee66810a2df7b8f460f,ee9b24a40fe6aa039342a3db3a61b8ce8b7f0819d440b6dfe7cc6f4bdf1a0ea8,233
eo,val,day_eo_hebbal_03052024_frame_78330,..\datasets\indraeye_seg\eo\images\val\day_eo_hebbal_03052024_frame_78330.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_hebbal_03052024_frame_78330.txt,data\raw\indraeye_seg\eo\images\val\day_eo_hebbal_03052024_frame_78330.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_hebbal_03052024_frame_78330.txt,387883e903966556b3113541e243e093af3208dd2f84e1cff175a1cf52bca3b8,e6fe84e3efe3d701d3825079d2e141eedc96ad176e2cde27d7237a578e2aee9f,177
eo,val,day_eo_main_sankey_day_eo_frame_3045,..\datasets\indraeye_seg\eo\images\val\day_eo_main_sankey_day_eo_frame_3045.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_main_sankey_day_eo_frame_3045.txt,data\raw\indraeye_seg\eo\images\val\day_eo_main_sankey_day_eo_frame_3045.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_main_sankey_day_eo_frame_3045.txt,c0025392f1d9d2244c8192b8c187a333f1e9b07463728079e61536ad7a594564,9ea23dc3cb63c161ef3ece281e845a045df20847f946f9bd9df2862bde543946,17
eo,val,day_eo_main_sankey_day_eo_frame_4445,..\datasets\indraeye_seg\eo\images\val\day_eo_main_sankey_day_eo_frame_4445.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_main_sankey_day_eo_frame_4445.txt,data\raw\indraeye_seg\eo\images\val\day_eo_main_sankey_day_eo_frame_4445.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_main_sankey_day_eo_frame_4445.txt,2d34b91d3388085ab812ac729d60a73445b34dd50410545da7e1809ccec397ca,5cfb7aec5c7c91be7e3d2a5898a5ef12ce4b44ebd16e7fb230a2afc687859ee9,24
eo,val,day_eo_main_sankey_day_eo_frame_5145,..\datasets\indraeye_seg\eo\images\val\day_eo_main_sankey_day_eo_frame_5145.jpg,..\datasets\indraeye_seg\eo\labels\val\day_eo_main_sankey_day_eo_frame_5145.txt,data\raw\indraeye_seg\eo\images\val\day_eo_main_sankey_day_eo_frame_5145.jpg,data\raw\indraeye_seg\eo\labels\val\day_eo_main_sankey_day_eo_frame_5145.txt,8329b3566eef5f1a63e7253c10979cb993480adccd355123935348c048c7dabd,69e5f7facb0ff96fdfeddcf283f413f994dd4bd9c136df6b0aba3d483bf42a9a,29
eo,val,night_eo_hebbal_nvrec_10_frame_0260,..\datasets\indraeye_seg\eo\images\val\night_eo_hebbal_nvrec_10_frame_0260.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_hebbal_nvrec_10_frame_0260.txt,data\raw\indraeye_seg\eo\images\val\night_eo_hebbal_nvrec_10_frame_0260.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_hebbal_nvrec_10_frame_0260.txt,23cf82f94d0f2f69a4ca6aa660a61045f61a9acf7c194488c2f984017a70c9ce,177c7d67b4d79bc318d2b8dfd580ab824687533fb30838c1dbc45c28f5c2d525,185
eo,val,night_eo_hebbal_nvrec_12_frame_1170,..\datasets\indraeye_seg\eo\images\val\night_eo_hebbal_nvrec_12_frame_1170.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_hebbal_nvrec_12_frame_1170.txt,data\raw\indraeye_seg\eo\images\val\night_eo_hebbal_nvrec_12_frame_1170.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_hebbal_nvrec_12_frame_1170.txt,8377aafb3e791c0703869c60a7a71832aa83b4f4123a58f7233a8a61bdc16b70,27eecdbc6b65213d2766411656e7222f090959d01e4029b82431ad59d031c565,284
eo,val,night_eo_hebbal_nvrec_9_frame_4680,..\datasets\indraeye_seg\eo\images\val\night_eo_hebbal_nvrec_9_frame_4680.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_hebbal_nvrec_9_frame_4680.txt,data\raw\indraeye_seg\eo\images\val\night_eo_hebbal_nvrec_9_frame_4680.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_hebbal_nvrec_9_frame_4680.txt,0b6fb9826fef48df688e6be45bad7c72089197a189a448ee5c9a401c7d7ef3e7,bd6aab18340486920cf9bd4e8916ce78a21fe3887c207f5359556700b7d25490,147
eo,val,night_eo_night_eo_frames_2_frame_0525,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_0525.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_0525.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_0525.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_0525.txt,36cd5007a2cc029ef27db87950694e8492a433762d3d83ea79aa97be7d327a2c,bc8f8e4e3fafb1fc8a90fab660c3ff6e851c6de1f04ab95730b74aae8e1717da,23
eo,val,night_eo_night_eo_frames_2_frame_10325,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_10325.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_10325.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_10325.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_10325.txt,85591639df8cf8f5186dc98ac8a75958bcebbf36cbeddc80b32c353156af73f6,6843615b68076e3308e9cb52d1ca7e9beff034922c5f721157d88ed0f57eb629,31
eo,val,night_eo_night_eo_frames_2_frame_11725,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_11725.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_11725.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_11725.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_11725.txt,13900df11004473d3afe0917962b5783f6ddd92f5726f00d3390e00c33708258,fdf1bbfa752bbd6f068e7ad43305a40f7bf9bce830371388f6b7f05de0f6b16e,21
eo,val,night_eo_night_eo_frames_2_frame_1225,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_1225.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_1225.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_1225.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_1225.txt,61c720e397d7713144fc88513d21e6c586af0ea8da3b61ae7c5c0dc9daadda76,a2af5dd7f1c4d1363c5bf38d6f6ded1676cdd72da833e84fb5c7e0868a4cbd38,16
eo,val,night_eo_night_eo_frames_2_frame_13720,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_13720.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_13720.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_13720.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_13720.txt,7b3defaf9bfcd78bba7b844c096c4f72d37bcf8692287c0a86fe03611edc99f2,d76515242e9c677dc5b5a0bad965f1e82579e2812305e379952792f7ff37f946,16
eo,val,night_eo_night_eo_frames_2_frame_13825,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_13825.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_13825.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_13825.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_13825.txt,34f3650d4d55686afe0a6c2f23c3354de46cf87e16cfac2f1023ba2949b34c92,c63804fa805a65699fcc8d3922cb8cfc0e20184b7643bd383e1f16961e812358,13
eo,val,night_eo_night_eo_frames_2_frame_3325,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_3325.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_3325.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_3325.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_3325.txt,9bb93bab1d689164921e1ab65d8131e20420e7097d593562506c09f92408c502,38a3aad4d48148bd292faf97a7ec4db894bd9b1ba88e5eff6a7a26b5f0977b1a,22
eo,val,night_eo_night_eo_frames_2_frame_5425,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_5425.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_5425.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_5425.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_5425.txt,aeb30a4526e93e3a2c339854001b0b56703db94f0b87ea0280e2f8b351f716c3,aec6203d4c36ad0e1ae284c0b62f78ec7dec69b122c3e67c58173e80ae55dbb2,13
eo,val,night_eo_night_eo_frames_2_frame_7525,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_7525.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_7525.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_7525.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_7525.txt,a0d04006a6fa4bb0fb8a4796dfcfc367ac7791f5ca87162900cb40268c180678,7d2f6a90374a82f5e0e7c6e2669db59f4925b71a084c8eb20936149b2f51e87a,14
eo,val,night_eo_night_eo_frames_2_frame_9625,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_9625.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_9625.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_2_frame_9625.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_2_frame_9625.txt,854f3d654663e4210cdcbf7de87e032c7c2583b6170fdc060385dc7f1e9bbd40,50200e96d8c208fd3742fba237921158208896d06dcb12e1655cb743c6f6ec07,18
eo,val,night_eo_night_eo_frames_4_frame_0630,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0630.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0630.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0630.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0630.txt,13df8e9482a2991f54afb7cb2bca7e3246f080c71691d5b99299c4640b976339,4744f587b0a6cb44e0e13c7308e473186618e339fe91fb005fb0e85d76aee679,32
eo,val,night_eo_night_eo_frames_4_frame_0770,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0770.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0770.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0770.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0770.txt,7ceca9f3dc094f1a2603be9f1a128766423676edffaaa94fa07596fadd060fce,b52a266abc377559a0b467053d31035bd7511ae20d0212c24c1da21eeefb4b5e,35
eo,val,night_eo_night_eo_frames_4_frame_0805,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0805.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0805.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0805.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0805.txt,6dab319ee96835f12c703828b39af7c8cce7494ec4ebbc37816b0f459a21502d,1b721615eab736243b45738b2232b0df158f5cbe0b443a9606a41cefe7741473,40
eo,val,night_eo_night_eo_frames_4_frame_0840,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0840.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0840.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0840.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0840.txt,fefe1918383fb48cb48a1c76ef909d6d7e9e6a46ff41c6338eca70b7df78424b,42a29d05e298903abe8333ae5f679712f28384d153a1a426fbf20b34c8d9a23c,32
eo,val,night_eo_night_eo_frames_4_frame_0875,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0875.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0875.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0875.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0875.txt,01be0a3dd368580f8da29801b9ef005a9c9fee3a29b03d8ed3388d8e114a837f,2d80f066a6c9d7eb6a23a8099c8d973afb8903a81a8ec37c8da2beead60488a9,33
eo,val,night_eo_night_eo_frames_4_frame_0910,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0910.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0910.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_0910.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_0910.txt,8be7b515f3474b0fa322f02da25a8f97c89708a3d0777f27326814182f29ce56,76834f26185c8b7c3828f1d77b6e3c9c99cbdf793ac7726cc92ec5b1f87cffba,35
eo,val,night_eo_night_eo_frames_4_frame_10430,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_10430.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_10430.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_10430.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_10430.txt,493c616f1792d7963451c009ae893dc66abb80f8006621b1b3bba03a83e01b10,c80bfce212c44a62d4cddc2bd980a20ed416f844d6174c6dae1a8607861ebfa9,21
eo,val,night_eo_night_eo_frames_4_frame_12530,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_12530.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_12530.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_12530.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_12530.txt,4636c91e3286c3b8a09fe806f13ee91ff9957d9a3aac7112ca46bc2111a36af3,656137f8ef330de0d3681eb21ae4c572bd49265f58a2dc98e95ca0dbecb85dc2,20
eo,val,night_eo_night_eo_frames_4_frame_1330,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_1330.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_1330.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_1330.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_1330.txt,bc71241e61de4fc29497b091d373b258c65c1a48a3bbb7d4c84b648d2511c25a,ab36c2ff0eef7de36d72643c0e50f917f9b18b885f4bdea3ad6670c09514e45e,23
eo,val,night_eo_night_eo_frames_4_frame_14630,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_14630.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_14630.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_14630.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_14630.txt,18feaf0eac295cfeef6976b680f0637468cd23728d036d5f4bfa73f9787d93aa,72fb6f1f88b6a0c2b616448f0bae0d6dcdb545ebff573fa56bf86239518b15f4,22
eo,val,night_eo_night_eo_frames_4_frame_2030,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_2030.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_2030.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_2030.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_2030.txt,9d366f790b664fc9b7c8b685fa7868fb4f19c60eb2228204ffcdaa1e8d2b6eb2,104287bbe1c606d938dd249ed2abfb5b71cb5e9fd654c21ad34df19ae7eb31db,21
eo,val,night_eo_night_eo_frames_4_frame_6930,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_6930.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_6930.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_6930.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_6930.txt,c568729062988ea2fc7faeff85f36c1c524b4babd680ee8f976c9c8939ae92e8,14ddb033768a379d53e32be664569d7501fa62cefd40d1d6b9eb61c559f58942,28
eo,val,night_eo_night_eo_frames_4_frame_9030,..\datasets\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_9030.jpg,..\datasets\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_9030.txt,data\raw\indraeye_seg\eo\images\val\night_eo_night_eo_frames_4_frame_9030.jpg,data\raw\indraeye_seg\eo\labels\val\night_eo_night_eo_frames_4_frame_9030.txt,243dcd98b470e1bb02bd83d1a96e7f4e90f8c1f15c1282def6971a2a1de6b475,58735692409a7ef9141ecf46973f9fd3749e2805a1aaf0ebef89f0f9c7ca3905,27
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0000,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0000.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0000.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0000.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0000.txt,558ca50850ad8c5efbf2698d4149cbbdb1dfd7e63a2e1eeb2c342e74e09e3eb4,68f1192c0b6bc594ea7f0a6d75724b7caa0435952da388c7c3c8ebcf2297e606,19
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0035,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0035.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0035.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0035.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0035.txt,b3bd08b52b95128cd81086379af3b743e0db5be1b4d1ed582003d8cd89c252aa,484531fa2a55b5a90cb99d2d3e8b468ad180ef468db9bdfbbf4d691875f05bec,18
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0070,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0070.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0070.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0070.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0070.txt,46ca49989407863e2836f17104e387305fd89c546897eba24c87303f96c57986,85b9ad52c3d053967167d4c5af6e584a72dd9326bf154741dd2754c6e0f3ff2d,13
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0105,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0105.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0105.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0105.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0105.txt,2de4ac93ad84c87a95464e8769040e9dbd79c7ec0d329314ab988ebc26314f27,aa1b65ed56767012b472cf59d789fcba49d3ed1aba7fa666715f29563b12348b,13
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0140,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0140.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0140.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0140.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0140.txt,fd1f89895bee6dac79e7073406bb59765a9e865b7c17679239bffe64d4b84844,ab250f8b159df3b3a47553980f0d3bcb0457a9cb5389fc81ea3fcc60b15af098,18
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0175,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0175.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0175.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0175.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0175.txt,316998e6d852302d2ccc9834b477c5196f6f1952774467d70be8a798871dbe1a,c35868334de4f6ae1148954253ad7c950d1c0c5087378d2fb1bced05bfb73bb1,22
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0210,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0210.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0210.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0210.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0210.txt,42cfb177a05def50febce653e1c3f573d49a204a82031ad265c15a1e73e96255,2d97688c85d50e4dba2e1caa7f3d78f7a4e4e36427a2027d9effa1a231cf8c04,20
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0245,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0245.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0245.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0245.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0245.txt,86eb96137399c7be5d583e16fabb24613f729c4b3c46299ff308d5ab22e3f5a3,c1fdf530866f0755e9fc4a8803de899243f39d9c71f842cdd443cc9ad392f782,24
ir,train,day_ir_22_03_day_drone_mount_eo_nvrec1_0280,..\datasets\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0280.jpg,..\datasets\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0280.txt,data\raw\indraeye_seg\ir\images\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0280.jpg,data\raw\indraeye_seg\ir\labels\train\day_ir_22_03_day_drone_mount_eo_nvrec1_0280.txt,6598d23937cc457b5f44f62f789236a233201bf651e462486c3e5e9cc0bfb6cd,893b0cc38e3a2adf92201c6999ea81ec43d7b79144be2f69e321224596a88c69,20
